"id";"id_servico";"id_tipo_servico";"id_status";"quantidade";"valor";"valor_fornecedor";"excluido";"data_atualizacao"
"91109";"41452";"7";"2";"1";"59,00";"17,00";\N;\N
"91110";"41453";"12";\N;"1";"190,00";"35,00";\N;\N
"91113";"41455";"6";"2";"1";"0,00";"0,00";\N;\N
"91114";"41456";"6";"2";"1";"0,00";"0,00";\N;\N
"91117";"41220";"22";\N;"1";"95,00";"35,00";\N;\N
"91118";"41458";"6";"2";"1";"79,00";"35,00";\N;\N
"91119";"41459";"6";"2";"1";"95,00";"35,00";\N;\N
"91120";"41460";"6";"2";"1";"95,00";"35,00";\N;\N
"91121";"41461";"6";"2";"1";"95,00";"35,00";\N;\N
"91122";"41462";"13";"1";"1";"290,00";"35,00";\N;\N
"91123";"41463";"6";"2";"1";"0,00";"0,00";\N;\N
"91124";"41464";"6";"2";"1";"0,00";"0,00";\N;\N
"91125";"41465";"6";"2";"1";"79,00";"35,00";\N;\N
"91126";"41465";"9";"2";"1";"40,00";"40,00";\N;\N
"91127";"41466";"6";"2";"1";"95,00";"35,00";\N;\N
"91128";"41466";"9";"2";"1";"40,00";"40,00";\N;\N
"91129";"41467";"6";"2";"1";"0,00";"0,00";\N;\N
"91130";"41468";"6";"2";"3";"285,00";"35,00";\N;\N
"91131";"41468";"7";"2";"3";"102,00";"17,00";\N;\N
"91132";"41469";"6";"2";"1";"79,00";"35,00";\N;\N
"91134";"41471";"6";"2";"0";"0,00";"0,00";\N;\N
"91136";"41469";"10";\N;"1";"15,00";"15,00";\N;\N
"91137";"41472";"6";"2";"1";"95,00";"35,00";\N;\N
"91138";"41472";"7";"2";"1";"34,00";"17,00";\N;\N
"91139";"41473";"6";"2";"1";"95,00";"35,00";\N;\N
"91140";"41473";"7";"2";"1";"59,00";"17,00";\N;\N
"91141";"41474";"6";"2";"1";"79,00";"35,00";\N;\N
"91142";"41474";"10";"2";"1";"15,00";"15,00";\N;\N
"91143";"41475";"6";"2";"1";"95,00";"35,00";\N;\N
"91147";"41411";"6";\N;"1";"95,00";"35,00";\N;\N
"91148";"41478";"14";"1";"1";"350,00";"45,00";\N;\N
"91149";"41479";"6";"2";"1";"79,00";"35,00";\N;\N
"91150";"41479";"7";"2";"1";"59,00";"17,00";\N;\N
"91152";"41360";"8";\N;"1";"160,00";"35,00";\N;\N
"91153";"41481";"6";"2";"1";"79,00";"35,00";\N;\N
"91154";"41481";"7";"2";"1";"59,00";"17,00";\N;\N
"91155";"41482";"6";"2";"1";"0,00";"0,00";\N;\N
"91156";"41483";"6";"2";"1";"79,00";"35,00";\N;\N
"91157";"41483";"10";"2";"1";"15,00";"15,00";\N;\N
"91158";"41328";"6";"2";"1";"0,00";"0,00";\N;\N
"91159";"41328";"7";"2";"1";"0,00";"0,00";\N;\N
"91160";"41484";"6";"2";"1";"0,00";"0,00";\N;\N
"91161";"41379";"10";\N;"1";"15,00";"15,00";\N;\N
"91162";"41135";"7";\N;"1";"59,00";"17,00";\N;\N
"91163";"41485";"6";"2";"1";"95,00";"35,00";\N;\N
"91167";"41489";"8";"2";"1";"0,00";"0,00";\N;\N
"91171";"41448";"22";\N;"1";"95,00";"35,00";\N;\N
"91174";"41442";"21";\N;"1";"47,50";"17,50";\N;\N
"91175";"41494";"6";"2";"1";"95,00";"35,00";\N;\N
"91180";"41454";"9";"2";"1";"40,00";"40,00";\N;"2025-08-21 19:32:43"
"91181";"41454";"13";"2";"1";"580,00";"70,00";\N;"2025-08-21 19:32:43"
"91182";"41498";"6";"2";"1";"95,00";"35,00";\N;\N
"91183";"41498";"10";"2";"1";"15,00";"15,00";\N;\N
"91186";"41499";"6";"2";"1";"79,00";"35,00";\N;\N
"91187";"41500";"6";"2";"1";"79,00";"35,00";\N;\N
"91188";"41501";"6";"2";"1";"95,00";"35,00";\N;\N
"91189";"41499";"10";\N;"1";"15,00";"15,00";\N;\N
"91190";"41502";"6";"2";"1";"79,00";"35,00";\N;\N
"91191";"41503";"6";"2";"1";"79,00";"35,00";\N;\N
"91192";"41504";"6";"2";"1";"79,00";"35,00";\N;\N
"91193";"41505";"6";"2";"1";"79,00";"35,00";\N;\N
"91194";"41505";"7";"2";"1";"59,00";"17,00";\N;\N
"91195";"41506";"6";"2";"1";"79,00";"35,00";\N;\N
"91196";"41506";"10";"2";"1";"15,00";"15,00";\N;\N
"91197";"41496";"6";"2";"1";"0,00";"0,00";\N;\N
"91198";"41496";"10";"2";"1";"0,00";"0,00";\N;\N
"91199";"41412";"6";\N;"1";"95,00";"35,00";\N;\N
"91201";"41508";"6";"2";"1";"79,00";"35,00";\N;\N
"91202";"41508";"7";"2";"1";"59,00";"17,00";\N;\N
"91203";"41508";"10";"2";"1";"15,00";"15,00";\N;\N
"91204";"41509";"6";"2";"1";"0,00";"0,00";\N;\N
"91205";"41509";"7";"2";"1";"0,00";"0,00";\N;\N
"91206";"41509";"10";"2";"1";"0,00";"0,00";\N;\N
"91207";"41510";"6";"2";"1";"79,00";"35,00";\N;\N
"91208";"41510";"10";"2";"1";"15,00";"15,00";\N;\N
"91209";"41511";"6";"2";"1";"79,00";"35,00";\N;\N
"91212";"41513";"6";"2";"1";"0,00";"0,00";\N;\N
"91213";"41514";"6";"2";"1";"95,00";"35,00";\N;\N
"91214";"41514";"7";"2";"1";"34,00";"17,00";\N;\N
"91215";"41515";"6";"2";"1";"79,00";"35,00";\N;\N
"91216";"41515";"10";"2";"1";"15,00";"15,00";\N;\N
"91217";"41512";"6";\N;"1";"79,00";"35,00";\N;\N
"91218";"41512";"7";\N;"1";"59,00";"17,00";\N;\N
"91220";"41500";"10";\N;"1";"15,00";"15,00";\N;\N
"91221";"41517";"6";"2";"1";"95,00";"35,00";\N;\N
"91222";"41518";"6";"2";"1";"79,00";"35,00";\N;\N
"91223";"41325";"15";\N;"1";"450,00";"85,00";\N;\N
"91224";"41325";"9";\N;"1";"40,00";"40,00";\N;\N
"91225";"41367";"6";"2";"1";"0,00";"0,00";\N;\N
"91226";"41367";"9";"2";"1";"0,00";"0,00";\N;\N
"91227";"41519";"6";"2";"1";"79,00";"35,00";\N;\N
"91228";"41519";"10";"2";"1";"15,00";"15,00";\N;\N
"91230";"41521";"6";"2";"1";"95,00";"35,00";\N;\N
"91231";"41521";"7";"2";"1";"59,00";"17,00";\N;\N
"91232";"41522";"6";"2";"1";"79,00";"35,00";\N;\N
"91233";"41523";"6";"2";"1";"79,00";"35,00";\N;\N
"91234";"41524";"6";"2";"1";"95,00";"35,00";\N;\N
"91235";"41525";"8";"2";"1";"160,00";"39,00";\N;\N
"91236";"41526";"6";"2";"1";"95,00";"35,00";\N;\N
"91237";"41527";"6";"2";"1";"0,00";"0,00";\N;\N
"91239";"41528";"7";"2";"1";"99,00";"35,00";\N;\N
"91240";"41529";"6";"2";"1";"95,00";"35,00";\N;\N
"91241";"41529";"7";"2";"1";"59,00";"17,00";\N;\N
"91242";"41529";"9";"2";"1";"40,00";"40,00";\N;\N
"91243";"41530";"6";"2";"1";"79,00";"35,00";\N;\N
"91245";"41532";"6";"2";"1";"79,00";"35,00";\N;\N
"91247";"41534";"6";"2";"1";"79,00";"35,00";\N;\N
"91248";"41535";"6";"2";"1";"95,00";"35,00";\N;\N
"91249";"41497";"6";\N;"1";"95,00";"35,00";\N;\N
"91253";"41537";"6";"2";"1";"0,00";"0,00";\N;\N
"91254";"41538";"6";"2";"1";"79,00";"35,00";\N;\N
"91255";"41539";"6";"2";"1";"95,00";"35,00";\N;\N
"91256";"41355";"6";\N;"1";"79,00";"35,00";\N;\N
"91257";"41413";"8";\N;"1";"160,00";"39,00";\N;\N
"91259";"41538";"7";\N;"1";"59,00";"17,00";\N;\N
"91261";"41541";"24";\N;"1";"220,00";"88,00";\N;\N
"91262";"41542";"6";"2";"1";"79,00";"35,00";\N;\N
"91263";"41543";"6";"2";"1";"95,00";"35,00";\N;\N
"91265";"41545";"6";"2";"1";"0,00";"0,00";\N;\N
"91266";"41546";"6";"2";"1";"0,00";"0,00";\N;\N
"91268";"41548";"6";"2";"1";"95,00";"35,00";\N;\N
"91269";"41549";"6";"2";"1";"95,00";"35,00";\N;\N
"91270";"41549";"7";"2";"1";"59,00";"17,00";\N;\N
"91271";"41550";"6";"2";"1";"95,00";"35,00";\N;\N
"91272";"41551";"15";"2";"1";"450,00";"85,00";\N;"2025-08-21 19:33:25"
"91273";"41551";"9";"2";"1";"40,00";"40,00";\N;\N
"91274";"41552";"8";"2";"1";"160,00";"39,00";\N;\N
"91276";"41553";"7";"2";"1";"99,00";"35,00";\N;\N
"91277";"41554";"6";"2";"1";"95,00";"35,00";\N;\N
"91278";"41554";"7";"2";"1";"59,00";"17,00";\N;\N
"91279";"41555";"6";"2";"1";"0,00";"0,00";\N;\N
"91280";"41556";"6";"2";"1";"0,00";"0,00";\N;\N
"91281";"41556";"10";"2";"1";"0,00";"0,00";\N;\N
"91285";"41367";"21";\N;"1";"39,50";"17,50";\N;\N
"91286";"41558";"6";"2";"1";"95,00";"35,00";\N;\N
"91287";"41558";"9";"2";"1";"40,00";"40,00";\N;\N
"91288";"41559";"6";"2";"1";"79,00";"35,00";\N;\N
"91289";"41559";"7";"2";"1";"59,00";"17,00";\N;\N
"91290";"41560";"6";"2";"1";"79,00";"35,00";\N;\N
"91291";"41561";"6";"2";"1";"95,00";"35,00";\N;\N
"91292";"41561";"7";"2";"1";"59,00";"17,00";\N;\N
"91293";"41561";"10";"2";"1";"0,00";"15,00";\N;\N
"91294";"41562";"6";"2";"1";"79,00";"35,00";\N;\N
"91295";"41563";"6";"2";"1";"79,00";"35,00";\N;\N
"91297";"41564";"6";"2";"1";"79,00";"35,00";\N;\N
"91298";"41564";"7";"2";"1";"59,00";"17,00";\N;\N
"91299";"41565";"6";"2";"1";"95,00";"35,00";\N;\N
"91300";"41565";"9";"2";"1";"40,00";"40,00";\N;\N
"91301";"41566";"6";"2";"1";"79,00";"35,00";\N;\N
"91304";"41470";"6";\N;"1";"95,00";"35,00";\N;\N
"91305";"41568";"6";"2";"1";"95,00";"35,00";\N;\N
"91306";"41568";"7";"2";"1";"59,00";"17,00";\N;\N
"91308";"41476";"6";\N;"1";"95,00";"35,00";\N;\N
"91309";"41476";"7";\N;"1";"59,00";"17,00";\N;\N
"91311";"41445";"6";\N;"1";"79,00";"35,00";\N;\N
"91313";"41536";"15";\N;"1";"590,00";"85,00";\N;\N
"91315";"41570";"15";"1";"1";"450,00";"85,00";\N;\N
"91316";"41570";"9";"2";"1";"40,00";"40,00";\N;\N
"91317";"41571";"6";"2";"1";"95,00";"35,00";\N;\N
"91318";"41572";"6";"2";"1";"79,00";"35,00";\N;\N
"91319";"41572";"10";"2";"1";"15,00";"15,00";\N;\N
"91320";"41573";"6";"2";"1";"95,00";"35,00";\N;\N
"91321";"41574";"6";"2";"2";"158,00";"70,00";\N;\N
"91322";"41575";"6";"2";"1";"95,00";"35,00";\N;\N
"91323";"41576";"6";"2";"1";"79,00";"35,00";\N;\N
"91324";"41577";"13";"1";"1";"290,00";"35,00";\N;\N
"91326";"41579";"6";"2";"1";"0,00";"0,00";\N;\N
"91327";"41579";"9";"2";"1";"0,00";"0,00";\N;\N
"91328";"41364";"22";\N;"1";"79,00";"35,00";\N;\N
"91329";"41516";"6";\N;"1";"79,00";"35,00";\N;\N
"91330";"41275";"6";\N;"1";"95,00";"35,00";\N;\N
"91331";"41275";"7";\N;"1";"59,00";"17,00";\N;\N
"91332";"41569";"6";\N;"1";"79,00";"35,00";\N;\N
"91333";"41580";"6";"2";"1";"95,00";"35,00";\N;\N
"91335";"41582";"6";"2";"1";"95,00";"35,00";\N;\N
"91336";"41582";"7";"2";"1";"34,00";"17,00";\N;\N
"91340";"41583";"10";"2";"1";"15,00";"15,00";\N;\N
"91341";"41417";"6";\N;"1";"95,00";"35,00";\N;\N
"91342";"41417";"7";\N;"1";"59,00";"17,00";\N;\N
"91343";"41584";"6";"2";"1";"95,00";"35,00";\N;\N
"91344";"41585";"6";"2";"1";"79,00";"35,00";\N;\N
"91345";"41585";"7";"2";"1";"59,00";"17,00";\N;\N
"91346";"41578";"6";\N;"1";"95,00";"35,00";\N;\N
"91347";"41586";"6";"2";"1";"79,00";"35,00";\N;\N
"91348";"41586";"7";"2";"1";"59,00";"17,00";\N;\N
"91351";"41589";"6";"2";"1";"0,00";"0,00";\N;\N
"91352";"41590";"8";"2";"1";"160,00";"39,00";\N;\N
"91354";"41592";"24";\N;"1";"170,00";"80,00";\N;\N
"91356";"41544";"6";\N;"1";"95,00";"35,00";\N;\N
"91357";"41593";"6";"2";"1";"0,00";"0,00";\N;\N
"91358";"41593";"7";"2";"1";"0,00";"0,00";\N;\N
"91361";"41595";"6";"2";"1";"79,00";"35,00";\N;\N
"91362";"41588";"6";\N;"1";"95,00";"35,00";\N;\N
"91363";"41588";"7";\N;"1";"59,00";"17,00";\N;\N
"91364";"41594";"6";\N;"1";"79,00";"35,00";\N;\N
"91365";"40900";"6";\N;"1";"160,00";"35,00";\N;\N
"91366";"41507";"6";\N;"1";"95,00";"35,00";\N;\N
"91369";"41520";"6";"2";"1";"0,00";"0,00";\N;\N
"91371";"41596";"9";"2";"1";"0,00";"0,00";\N;\N
"91372";"41596";"15";"2";"1";"0,00";"0,00";\N;\N
"91373";"41490";"6";\N;"1";"79,00";"35,00";\N;\N
"91377";"41557";"6";"2";"1";"0,00";"0,00";\N;\N
"91378";"41198";"6";\N;"1";"95,00";"35,00";\N;\N
"91379";"41198";"9";\N;"1";"40,00";"40,00";\N;\N
"91380";"41581";"6";\N;"1";"79,00";"35,00";\N;\N
"91381";"41598";"6";"2";"1";"95,00";"35,00";\N;\N
"91382";"41598";"10";"2";"1";"15,00";"15,00";\N;\N
"91383";"41599";"6";"2";"1";"95,00";"35,00";\N;\N
"91384";"41599";"7";"2";"1";"59,00";"17,00";\N;\N
"91385";"41599";"10";"2";"1";"0,00";"15,00";\N;\N
"91386";"41457";"6";\N;"1";"95,00";"35,00";\N;\N
"91387";"41457";"10";\N;"1";"15,00";"15,00";\N;\N
"91388";"41600";"6";"2";"1";"95,00";"35,00";\N;\N
"91389";"41600";"10";"2";"1";"15,00";"15,00";\N;\N
"91393";"41601";"6";"2";"1";"79,00";"35,00";\N;\N
"91394";"41602";"6";"2";"1";"79,00";"35,00";\N;\N
"91395";"41602";"10";"2";"1";"15,00";"15,00";\N;\N
"91396";"41603";"6";"2";"1";"79,00";"35,00";\N;\N
"91397";"41603";"10";"2";"1";"15,00";"15,00";\N;\N
"91398";"41597";"6";\N;"1";"95,00";"35,00";\N;\N
"91399";"41597";"7";\N;"1";"59,00";"17,00";\N;\N
"91400";"41597";"10";\N;"1";"15,00";"15,00";\N;\N
"91401";"41604";"15";"2";"1";"0,00";"0,00";\N;\N
"91402";"41605";"24";\N;"1";"630,00";"252,00";\N;\N
"91411";"41610";"6";"2";"1";"95,00";"35,00";\N;\N
"91412";"41611";"6";"2";"1";"95,00";"35,00";\N;\N
"91414";"41591";"6";\N;"1";"79,00";"35,00";\N;\N
"91415";"41612";"6";"2";"1";"95,00";"35,00";\N;\N
"91416";"41613";"6";"2";"1";"79,00";"35,00";\N;\N
"91417";"41555";"6";"2";"1";"0,00";"17,50";\N;"2025-08-20 16:05:03"
"91418";"41614";"6";"2";"1";"79,00";"35,00";\N;\N
"91419";"41614";"10";"2";"1";"15,00";"15,00";\N;\N
"91420";"41615";"6";"2";"1";"0,00";"0,00";\N;\N
"91421";"41615";"7";"2";"1";"0,00";"0,00";\N;\N
"91423";"41617";"6";"2";"1";"95,00";"35,00";\N;\N
"91424";"41495";"6";\N;"1";"79,00";"35,00";\N;\N
"91425";"41618";"6";"2";"1";"0,00";"0,00";\N;\N
"91426";"41618";"9";"2";"1";"40,00";"40,00";\N;\N
"91427";"41619";"6";"2";"1";"0,00";"0,00";\N;\N
"91428";"41619";"7";"2";"1";"0,00";"0,00";\N;\N
"91429";"41620";"6";"2";"1";"0,00";"0,00";\N;\N
"91430";"41415";"8";\N;"1";"160,00";"39,00";\N;\N
"91431";"41621";"6";"2";"1";"95,00";"35,00";\N;\N
"91434";"41622";"6";\N;"1";"95,00";"35,00";\N;\N
"91435";"41622";"9";\N;"1";"40,00";"40,00";\N;\N
"91436";"41623";"6";"2";"1";"95,00";"35,00";\N;\N
"91437";"41623";"7";"2";"1";"59,00";"17,00";\N;\N
"91438";"41623";"9";"2";"1";"40,00";"40,00";\N;\N
"91439";"41624";"24";"2";"1";"0,00";"0,00";\N;\N
"91441";"41625";"6";"2";"1";"79,00";"35,00";\N;\N
"91442";"41625";"9";"2";"1";"40,00";"40,00";\N;\N
"91445";"41387";"6";"2";"1";"79,00";"35,00";\N;"2025-08-20 18:10:49"
"91446";"41387";"7";"2";"1";"59,00";"17,00";\N;"2025-08-20 18:10:49"
"91447";"41627";"6";"2";"1";"95,00";"35,00";\N;\N
"91448";"41418";"7";\N;"1";"15,00";"15,00";\N;\N
"91449";"41628";"6";"2";"1";"79,00";"35,00";\N;\N
"91450";"41628";"7";"2";"1";"59,00";"17,00";\N;\N
"91451";"41629";"6";"2";"1";"95,00";"35,00";\N;\N
"91452";"41630";"6";"2";"1";"95,00";"35,00";\N;\N
"91453";"41630";"7";"2";"2";"118,00";"34,00";\N;\N
"91454";"41631";"6";"2";"1";"95,00";"35,00";\N;\N
"91455";"41631";"10";"2";"1";"15,00";"15,00";\N;\N
"91456";"41429";"7";\N;"1";"59,00";"17,00";\N;\N
"91457";"41632";"6";"2";"1";"79,00";"35,00";\N;\N
"91458";"41632";"7";"2";"1";"59,00";"17,00";\N;\N
"91460";"41248";"10";\N;"1";"15,00";"15,00";\N;\N
"91461";"41633";"6";"2";"1";"0,00";"0,00";\N;\N
"91462";"41634";"6";"2";"1";"95,00";"35,00";\N;\N
"91463";"41634";"7";"2";"1";"34,00";"17,00";\N;\N
"91466";"41636";"6";"2";"1";"95,00";"35,00";\N;\N
"91467";"41636";"7";"2";"1";"59,00";"17,00";\N;\N
"91468";"41637";"6";"2";"1";"160,00";"35,00";\N;\N
"91469";"41637";"7";\N;"1";"99,00";"17,00";\N;\N
"91470";"41635";"6";\N;"1";"95,00";"35,00";\N;\N
"91471";"41635";"7";\N;"1";"59,00";"17,00";\N;\N
"91472";"41638";"6";"2";"1";"79,00";"35,00";\N;\N
"91475";"41638";"7";\N;"1";"59,00";"17,00";\N;\N
"91476";"41640";"6";"2";"1";"95,00";"35,00";\N;\N
"91479";"41424";"6";\N;"1";"95,00";"35,00";\N;\N
"91480";"41642";"6";"2";"1";"95,00";"35,00";\N;\N
"91481";"41642";"10";"2";"1";"15,00";"15,00";\N;\N
"91482";"41643";"6";"2";"1";"79,00";"35,00";\N;\N
"91485";"41644";"6";"2";"1";"79,00";"35,00";\N;\N
"91489";"41647";"6";"2";"1";"95,00";"35,00";\N;\N
"91490";"41647";"7";"2";"1";"59,00";"17,00";\N;\N
"91493";"41650";"6";"2";"1";"95,00";"35,00";\N;\N
"91494";"41651";"6";"2";"1";"95,00";"35,00";\N;\N
"91495";"41651";"10";"2";"1";"15,00";"15,00";\N;\N
"91496";"41652";"6";"2";"1";"95,00";"35,00";\N;\N
"91497";"41652";"10";"2";"1";"15,00";"15,00";\N;\N
"91498";"41653";"6";"2";"1";"0,00";"0,00";\N;\N
"91499";"41653";"7";"2";"1";"0,00";"0,00";\N;\N
"91500";"41654";"6";"2";"1";"0,00";"0,00";\N;\N
"91501";"41654";"7";"2";"1";"0,00";"0,00";\N;\N
"91502";"41552";"7";\N;"1";"99,00";"17,00";\N;\N
"91503";"41655";"6";"2";"1";"95,00";"35,00";\N;\N
"91504";"41655";"7";"2";"1";"34,00";"17,00";\N;\N
"91505";"41656";"6";"2";"1";"95,00";"35,00";\N;\N
"91506";"41656";"9";"2";"1";"20,00";"20,00";\N;\N
"91507";"41657";"29";\N;"1";"149,00";"40,00";\N;\N
"91509";"41659";"6";"2";"1";"79,00";"35,00";\N;\N
"91510";"41660";"6";"2";"1";"79,00";"35,00";\N;\N
"91511";"41661";"6";"2";"1";"95,00";"35,00";\N;\N
"91512";"41662";"6";"2";"1";"79,00";"35,00";\N;\N
"91513";"41663";"6";"2";"1";"95,00";"35,00";\N;\N
"91514";"41664";"6";"2";"1";"95,00";"35,00";\N;\N
"91515";"41664";"9";"2";"1";"40,00";"40,00";\N;\N
"91516";"41228";"6";\N;"1";"79,00";"35,00";\N;\N
"91517";"41665";"6";"2";"1";"79,00";"35,00";\N;\N
"91518";"41665";"7";"2";"1";"59,00";"17,00";\N;\N
"91519";"41666";"6";"2";"1";"79,00";"35,00";\N;\N
"91520";"41666";"12";\N;"1";"190,00";"35,00";\N;\N
"91521";"41666";"9";"2";"1";"40,00";"40,00";\N;\N
"91522";"41667";"6";"2";"1";"95,00";"35,00";\N;\N
"91523";"41667";"7";"2";"1";"59,00";"17,00";\N;\N
"91524";"41667";"9";"2";"1";"20,00";"20,00";\N;\N
"91525";"41668";"6";"2";"1";"0,00";"0,00";\N;\N
"91526";"41668";"7";"2";"1";"0,00";"0,00";\N;\N
"91527";"41438";"6";\N;"1";"79,00";"35,00";\N;\N
"91528";"41669";"6";"2";"1";"79,00";"35,00";\N;\N
"91529";"41670";"6";"2";"1";"95,00";"35,00";\N;\N
"91530";"41531";"6";\N;"1";"95,00";"35,00";\N;\N
"91533";"41672";"6";"2";"1";"79,00";"35,00";\N;\N
"91534";"41672";"9";"2";"1";"40,00";"40,00";\N;\N
"91535";"41673";"6";"2";"1";"79,00";"35,00";\N;\N
"91536";"41673";"9";"2";"1";"40,00";"40,00";\N;\N
"91537";"41639";"6";\N;"1";"95,00";"35,00";\N;\N
"91538";"41639";"7";\N;"1";"59,00";"17,00";\N;\N
"91539";"41671";"6";"2";"1";"0,00";"0,00";\N;\N
"91540";"41671";"16";"2";"1";"0,00";"0,00";\N;\N
"91541";"41674";"6";"2";"1";"95,00";"35,00";\N;\N
"91542";"41477";"6";\N;"1";"95,00";"35,00";\N;\N
"91543";"41583";"15";\N;"1";"450,00";"85,00";\N;\N
"91546";"41675";"6";\N;"1";"79,00";"35,00";\N;\N
"91547";"41675";"9";\N;"1";"40,00";"40,00";\N;\N
"91548";"41676";"15";"1";"1";"450,00";"85,00";\N;\N
"91550";"41677";"6";"2";"1";"95,00";"35,00";\N;\N
"91551";"41677";"7";"2";"1";"59,00";"17,00";\N;\N
"91552";"41632";"10";\N;"1";"15,00";"15,00";\N;\N
"91553";"41678";"6";"2";"1";"79,00";"35,00";\N;\N
"91554";"41679";"6";"2";"1";"95,00";"35,00";\N;\N
"91555";"41680";"6";"2";"1";"79,00";"35,00";\N;\N
"91556";"41680";"10";"2";"1";"15,00";"15,00";\N;\N
"91557";"41681";"6";"2";"1";"0,00";"0,00";\N;\N
"91558";"41682";"6";"2";"1";"79,00";"35,00";\N;\N
"91559";"41682";"10";"2";"1";"15,00";"15,00";\N;\N
"91561";"41579";"21";\N;"1";"47,50";"17,50";\N;\N
"91563";"41685";"6";"2";"1";"95,00";"35,00";\N;\N
"91564";"41685";"10";"2";"1";"15,00";"15,00";\N;\N
"91565";"41609";"6";\N;"1";"79,00";"35,00";\N;\N
"91566";"41609";"7";\N;"1";"59,00";"17,00";\N;\N
"91567";"41686";"6";"2";"1";"95,00";"35,00";\N;\N
"91568";"41686";"7";"2";"1";"55,00";"17,00";\N;\N
"91569";"41687";"6";"2";"1";"79,00";"35,00";\N;\N
"91570";"41688";"6";"2";"1";"95,00";"35,00";\N;\N
"91572";"41690";"6";"2";"1";"79,00";"35,00";\N;\N
"91573";"41345";"7";\N;"1";"59,00";"17,00";\N;\N
"91574";"41691";"6";"2";"1";"79,00";"35,00";\N;\N
"91575";"41692";"6";"2";"1";"95,00";"35,00";\N;\N
"91576";"41692";"7";"2";"1";"59,00";"17,00";\N;\N
"91577";"41692";"10";"2";"1";"15,00";"15,00";\N;\N
"91579";"41617";"7";\N;"1";"59,00";"17,00";\N;\N
"91582";"41696";"6";"2";"1";"79,00";"35,00";\N;\N
"91583";"41624";"27";\N;"1";"150,00";"80,00";\N;\N
"91584";"41697";"6";"2";"1";"95,00";"35,00";\N;\N
"91586";"41699";"6";"2";"1";"79,00";"35,00";\N;\N
"91587";"41700";"6";"2";"1";"95,00";"35,00";\N;\N
"91588";"41701";"16";"2";"2";"580,00";"90,00";\N;\N
"91589";"41702";"6";"2";"4";"316,00";"140,00";\N;\N
"91590";"41703";"6";"2";"1";"79,00";"35,00";\N;\N
"91591";"41704";"6";"2";"1";"95,00";"35,00";\N;\N
"91592";"41705";"6";"2";"1";"95,00";"35,00";\N;\N
"91593";"41470";"7";\N;"1";"59,00";"17,00";\N;\N
"91594";"41706";"6";"2";"1";"95,00";"35,00";\N;\N
"91595";"41314";"7";\N;"1";"59,00";"17,00";\N;\N
"91596";"41707";"6";"2";"1";"0,00";"0,00";\N;\N
"91599";"41616";"6";\N;"1";"95,00";"35,00";\N;\N
"91600";"41709";"6";"2";"1";"79,00";"35,00";\N;\N
"91601";"41709";"7";"2";"1";"59,00";"17,00";\N;\N
"91602";"41709";"9";"2";"1";"40,00";"40,00";\N;\N
"91603";"41486";"6";\N;"1";"95,00";"35,00";\N;\N
"91606";"41711";"6";"2";"1";"95,00";"35,00";\N;\N
"91607";"41712";"6";"2";"1";"95,00";"35,00";\N;\N
"91608";"41712";"29";\N;"1";"149,00";"40,00";\N;\N
"91609";"41618";"22";"2";"1";"95,00";"35,00";\N;"2025-08-21 20:50:37"
"91610";"41713";"6";"2";"1";"0,00";"0,00";\N;\N
"91611";"41714";"6";"2";"1";"0,00";"0,00";\N;\N
"91612";"41714";"10";"2";"1";"15,00";"15,00";\N;\N
"91613";"41715";"6";"2";"1";"95,00";"35,00";\N;\N
"91614";"41715";"9";"2";"1";"40,00";"40,00";\N;\N
"91615";"41716";"6";"2";"1";"0,00";"0,00";\N;\N
"91616";"41702";"10";\N;"1";"15,00";"15,00";\N;\N
"91619";"41540";"15";\N;"1";"450,00";"85,00";\N;\N
"91620";"41718";"6";"2";"1";"79,00";"35,00";\N;\N
"91621";"41719";"6";"2";"1";"95,00";"35,00";\N;\N
"91622";"41720";"6";"2";"1";"0,00";"0,00";\N;\N
"91623";"41720";"7";"2";"1";"0,00";"0,00";\N;\N
"91624";"41721";"6";"2";"1";"79,00";"35,00";\N;\N
"91625";"41721";"10";"2";"1";"15,00";"15,00";\N;\N
"91626";"41722";"6";"2";"1";"95,00";"35,00";\N;\N
"91627";"41722";"10";"2";"1";"15,00";"15,00";\N;\N
"91628";"41706";"14";\N;"1";"350,00";"45,00";\N;\N
"91629";"41723";"6";"2";"1";"95,00";"35,00";\N;\N
"91630";"41724";"6";"2";"1";"79,00";"35,00";\N;\N
"91631";"41724";"10";"2";"1";"15,00";"15,00";\N;\N
"91633";"41726";"6";"2";"1";"79,00";"35,00";\N;\N
"91634";"41727";"6";"2";"1";"0,00";"0,00";\N;\N
"91635";"41727";"7";"2";"1";"0,00";"0,00";\N;\N
"91638";"41730";"6";"2";"1";"79,00";"35,00";\N;\N
"91639";"41731";"6";"2";"2";"158,00";"70,00";\N;\N
"91640";"41732";"6";"2";"1";"79,00";"35,00";\N;\N
"91641";"41733";"6";"2";"1";"79,00";"35,00";\N;\N
"91642";"41734";"6";"2";"1";"95,00";"35,00";\N;\N
"91643";"41734";"10";"2";"1";"15,00";"15,00";\N;\N
"91644";"41735";"6";"2";"1";"0,00";"0,00";\N;\N
"91645";"40923";"20";\N;"1";"30,00";"0,00";\N;\N
"91648";"41737";"14";"1";"1";"350,00";"45,00";\N;\N
"91649";"41738";"6";"2";"1";"95,00";"35,00";\N;\N
"91650";"41739";"6";"2";"1";"95,00";"35,00";\N;\N
