"id";"id_cliente";"id_tipo_servico";"valor";"valor_fornecedor"
"55359";"2430";"13";"290,00";\N
"55360";"2430";"14";"350,00";\N
"55361";"2430";"15";"450,00";\N
"55362";"2430";"16";"290,00";\N
"55363";"2430";"17";"200,00";\N
"55364";"2430";"19";"95,00";\N
"55365";"2430";"20";"30,00";\N
"55366";"2430";"21";"47,50";\N
"55367";"2430";"22";"95,00";\N
"55368";"2430";"23";"700,00";\N
"55383";"2431";"6";"95,00";\N
"55384";"2431";"7";"59,00";\N
"55385";"2431";"8";"160,00";\N
"55386";"2431";"9";"40,00";\N
"55387";"2431";"10";"15,00";\N
"55388";"2431";"11";"129,00";\N
"55389";"2431";"12";"190,00";\N
"55390";"2431";"13";"290,00";\N
"55391";"2431";"14";"350,00";\N
"55392";"2431";"15";"450,00";\N
"55393";"2431";"16";"290,00";\N
"55394";"2431";"17";"200,00";\N
"55395";"2431";"19";"95,00";\N
"55396";"2431";"20";"30,00";\N
"55397";"2431";"21";"47,50";\N
"55398";"2431";"22";"95,00";\N
"55399";"2431";"23";"700,00";\N
"55414";"168";"24";"150,00";"80,00"
"55415";"168";"25";"150,00";"80,00"
"55416";"168";"26";"150,00";"80,00"
"55417";"168";"27";"150,00";"80,00"
"55418";"168";"28";"75,00";"40,00"
"55419";"2369";"24";"150,00";"80,00"
"55420";"2369";"25";"150,00";"80,00"
"55421";"2369";"26";"150,00";"80,00"
"55422";"2369";"27";"150,00";"80,00"
"55423";"2369";"28";"75,00";"40,00"
"55424";"2432";"6";"95,00";\N
"55425";"2432";"7";"59,00";\N
"55426";"2432";"8";"160,00";\N
"55427";"2432";"9";"40,00";\N
"55428";"2432";"10";"15,00";\N
"55429";"2432";"11";"129,00";\N
"55430";"2432";"12";"190,00";\N
"55431";"2432";"13";"290,00";\N
"55432";"2432";"14";"350,00";\N
"55433";"2432";"15";"450,00";\N
"55434";"2432";"16";"290,00";\N
"55435";"2432";"17";"200,00";\N
"55436";"2432";"19";"95,00";\N
"55437";"2432";"20";"30,00";\N
"55438";"2432";"21";"47,50";\N
"55439";"2432";"22";"95,00";\N
"55440";"2432";"23";"700,00";\N
"55455";"2433";"6";"95,00";\N
"55456";"2433";"7";"59,00";\N
"55457";"2433";"8";"160,00";\N
"55458";"2433";"9";"40,00";\N
"55459";"2433";"10";"15,00";\N
"55460";"2433";"11";"129,00";\N
"55461";"2433";"12";"190,00";\N
"55462";"2433";"13";"290,00";\N
"55463";"2433";"14";"350,00";\N
"55464";"2433";"15";"450,00";\N
"55465";"2433";"16";"290,00";\N
"55466";"2433";"17";"200,00";\N
"55467";"2433";"19";"95,00";\N
"55468";"2433";"20";"30,00";\N
"55469";"2433";"21";"47,50";\N
"55470";"2433";"22";"95,00";\N
"55471";"2433";"23";"700,00";\N
"55486";"2434";"6";"79,00";"0,00"
"55487";"2434";"7";"59,00";"0,00"
"55488";"2434";"8";"160,00";"0,00"
"55489";"2434";"9";"40,00";"0,00"
"55490";"2434";"10";"15,00";"0,00"
"55491";"2434";"11";"129,00";"0,00"
"55492";"2434";"12";"190,00";"0,00"
"55493";"2434";"13";"290,00";"0,00"
"55494";"2434";"14";"350,00";"0,00"
"55495";"2434";"15";"450,00";"0,00"
"55496";"2434";"16";"290,00";"0,00"
"55497";"2434";"17";"200,00";"0,00"
"55498";"2434";"19";"79,00";"0,00"
"55499";"2434";"20";"30,00";"0,00"
"55500";"2434";"21";"39,50";"0,00"
"55501";"2434";"22";"79,00";"0,00"
"55502";"2434";"23";"700,00";"0,00"
"55517";"2434";"24";"150,00";"80,00"
"55518";"2434";"25";"150,00";"80,00"
"55519";"2434";"26";"150,00";"80,00"
"55520";"2434";"27";"150,00";"80,00"
"55521";"2434";"28";"75,00";"40,00"
"55522";"2435";"6";"95,00";\N
"55523";"2435";"7";"59,00";\N
"55524";"2435";"8";"160,00";\N
"55525";"2435";"9";"40,00";\N
"55526";"2435";"10";"15,00";\N
"55527";"2435";"11";"129,00";\N
"55528";"2435";"12";"190,00";\N
"55529";"2435";"13";"290,00";\N
"55530";"2435";"14";"350,00";\N
"55531";"2435";"15";"450,00";\N
"55532";"2435";"16";"290,00";\N
"55533";"2435";"17";"200,00";\N
"55534";"2435";"19";"95,00";\N
"55535";"2435";"20";"30,00";\N
"55536";"2435";"21";"47,50";\N
"55537";"2435";"22";"95,00";\N
"55538";"2435";"23";"700,00";\N
"55553";"2436";"6";"95,00";\N
"55554";"2436";"7";"59,00";\N
"55555";"2436";"8";"160,00";\N
"55556";"2436";"9";"40,00";\N
"55557";"2436";"10";"15,00";\N
"55558";"2436";"11";"129,00";\N
"55559";"2436";"12";"190,00";\N
"55560";"2436";"13";"290,00";\N
"55561";"2436";"14";"350,00";\N
"55562";"2436";"15";"450,00";\N
"55563";"2436";"16";"290,00";\N
"55564";"2436";"17";"200,00";\N
"55565";"2436";"19";"95,00";\N
"55566";"2436";"20";"30,00";\N
"55567";"2436";"21";"47,50";\N
"55568";"2436";"22";"95,00";\N
"55569";"2436";"23";"700,00";\N
"55584";"2438";"6";"95,00";\N
"55585";"2438";"7";"59,00";\N
"55586";"2438";"8";"160,00";\N
"55587";"2438";"9";"40,00";\N
"55588";"2438";"10";"15,00";\N
"55589";"2438";"11";"129,00";\N
"55590";"2438";"12";"190,00";\N
"55591";"2438";"13";"290,00";\N
"55592";"2438";"14";"350,00";\N
"55593";"2438";"15";"450,00";\N
"55594";"2438";"16";"290,00";\N
"55595";"2438";"17";"200,00";\N
"55596";"2438";"19";"95,00";\N
"55597";"2438";"20";"30,00";\N
"55598";"2438";"21";"47,50";\N
"55599";"2438";"22";"95,00";\N
"55600";"2438";"23";"700,00";\N
"55615";"2439";"6";"95,00";\N
"55616";"2439";"7";"59,00";\N
"55617";"2439";"8";"160,00";\N
"55618";"2439";"9";"40,00";\N
"55619";"2439";"10";"15,00";\N
"55620";"2439";"11";"129,00";\N
"55621";"2439";"12";"190,00";\N
"55622";"2439";"13";"290,00";\N
"55623";"2439";"14";"350,00";\N
"55624";"2439";"15";"450,00";\N
"55625";"2439";"16";"290,00";\N
"55626";"2439";"17";"200,00";\N
"55627";"2439";"19";"95,00";\N
"55628";"2439";"20";"30,00";\N
"55629";"2439";"21";"47,50";\N
"55630";"2439";"22";"95,00";\N
"55631";"2439";"23";"700,00";\N
"55646";"2440";"6";"79,00";"0,00"
"55647";"2440";"7";"59,00";"0,00"
"55648";"2440";"8";"160,00";"0,00"
"55649";"2440";"9";"40,00";"0,00"
"55650";"2440";"10";"15,00";"0,00"
"55651";"2440";"11";"129,00";"0,00"
"55652";"2440";"12";"190,00";"0,00"
"55653";"2440";"13";"290,00";"0,00"
"55654";"2440";"14";"350,00";"0,00"
"55655";"2440";"15";"450,00";"0,00"
"55656";"2440";"16";"290,00";"0,00"
"55657";"2440";"17";"200,00";"0,00"
"55658";"2440";"19";"79,00";"0,00"
"55659";"2440";"20";"30,00";"0,00"
"55660";"2440";"21";"47,50";"0,00"
"55661";"2440";"22";"79,00";"0,00"
"55662";"2440";"23";"700,00";"0,00"
"55677";"2441";"6";"95,00";\N
"55678";"2441";"7";"59,00";\N
"55679";"2441";"8";"160,00";\N
"55680";"2441";"9";"40,00";\N
"55681";"2441";"10";"15,00";\N
"55682";"2441";"11";"129,00";\N
"55683";"2441";"12";"190,00";\N
"55684";"2441";"13";"290,00";\N
"55685";"2441";"14";"350,00";\N
"55686";"2441";"15";"450,00";\N
"55687";"2441";"16";"290,00";\N
"55688";"2441";"17";"200,00";\N
"55689";"2441";"19";"95,00";\N
"55690";"2441";"20";"30,00";\N
"55691";"2441";"21";"47,50";\N
"55692";"2441";"22";"95,00";\N
"55693";"2441";"23";"700,00";\N
"55708";"2442";"6";"95,00";\N
"55709";"2442";"7";"59,00";\N
"55710";"2442";"8";"160,00";\N
"55711";"2442";"9";"40,00";\N
"55712";"2442";"10";"15,00";\N
"55713";"2442";"11";"129,00";\N
"55714";"2442";"12";"190,00";\N
"55715";"2442";"13";"290,00";\N
"55716";"2442";"14";"350,00";\N
"55717";"2442";"15";"450,00";\N
"55718";"2442";"16";"290,00";\N
"55719";"2442";"17";"200,00";\N
"55720";"2442";"19";"95,00";\N
"55721";"2442";"20";"30,00";\N
"55722";"2442";"21";"47,50";\N
"55723";"2442";"22";"95,00";\N
"55724";"2442";"23";"700,00";\N
"55739";"2443";"6";"95,00";\N
"55740";"2443";"7";"59,00";\N
"55741";"2443";"8";"160,00";\N
"55742";"2443";"9";"40,00";\N
"55743";"2443";"10";"15,00";\N
"55744";"2443";"11";"129,00";\N
"55745";"2443";"12";"190,00";\N
"55746";"2443";"13";"290,00";\N
"55747";"2443";"14";"350,00";\N
"55748";"2443";"15";"450,00";\N
"55749";"2443";"16";"290,00";\N
"55750";"2443";"17";"200,00";\N
"55751";"2443";"19";"95,00";\N
"55752";"2443";"20";"30,00";\N
"55753";"2443";"21";"47,50";\N
"55754";"2443";"22";"95,00";\N
"55755";"2443";"23";"700,00";\N
"55770";"2444";"6";"95,00";\N
"55771";"2444";"7";"59,00";\N
"55772";"2444";"8";"160,00";\N
"55773";"2444";"9";"40,00";\N
"55774";"2444";"10";"15,00";\N
"55775";"2444";"11";"129,00";\N
"55776";"2444";"12";"190,00";\N
"55777";"2444";"13";"290,00";\N
"55778";"2444";"14";"350,00";\N
"55779";"2444";"15";"450,00";\N
"55780";"2444";"16";"290,00";\N
"55781";"2444";"17";"200,00";\N
"55782";"2444";"19";"95,00";\N
"55783";"2444";"20";"30,00";\N
"55784";"2444";"21";"47,50";\N
"55785";"2444";"22";"95,00";\N
"55786";"2444";"23";"700,00";\N
"55801";"2445";"6";"160,00";"30,00"
"55802";"2445";"7";"99,00";"15,00"
"55803";"2445";"8";"190,00";"35,00"
"55804";"2445";"9";"40,00";"40,00"
"55805";"2445";"10";"15,00";"15,00"
"55806";"2445";"11";"199,00";"60,00"
"55807";"2445";"12";"250,00";"30,00"
"55808";"2445";"13";"390,00";"35,00"
"55809";"2445";"14";"450,00";"30,00"
"55810";"2445";"15";"590,00";"67,00"
"55811";"2445";"16";"390,00";"35,00"
"55812";"2445";"17";"0,00";"0,00"
"55813";"2445";"19";"95,00";"30,00"
"55814";"2445";"20";"30,00";"0,00"
"55815";"2445";"21";"40,00";"15,00"
"55816";"2445";"22";"80,00";"30,00"
"55817";"2445";"23";"700,00";"350,00"
"55818";"2445";"24";"150,00";"80,00"
"55819";"2445";"25";"150,00";"80,00"
"55820";"2445";"26";"150,00";"80,00"
"55821";"2445";"27";"150,00";"80,00"
"55822";"2445";"28";"75,00";"40,00"
"55823";"2448";"6";"95,00";\N
"55824";"2448";"7";"59,00";\N
"55825";"2448";"8";"160,00";\N
"55826";"2448";"9";"40,00";\N
"55827";"2448";"10";"15,00";\N
"55828";"2448";"11";"129,00";\N
"55829";"2448";"12";"190,00";\N
"55830";"2448";"13";"290,00";\N
"55831";"2448";"14";"350,00";\N
"55832";"2448";"15";"450,00";\N
"55833";"2448";"16";"290,00";\N
"55834";"2448";"17";"200,00";\N
"55835";"2448";"19";"95,00";\N
"55836";"2448";"20";"30,00";\N
"55837";"2448";"21";"47,50";\N
"55838";"2448";"22";"95,00";\N
"55839";"2448";"23";"700,00";\N
"55854";"2449";"6";"95,00";\N
"55855";"2449";"7";"59,00";\N
"55856";"2449";"8";"160,00";\N
"55857";"2449";"9";"40,00";\N
"55858";"2449";"10";"15,00";\N
"55859";"2449";"11";"129,00";\N
"55860";"2449";"12";"190,00";\N
"55861";"2449";"13";"290,00";\N
"55862";"2449";"14";"350,00";\N
"55863";"2449";"15";"450,00";\N
"55864";"2449";"16";"290,00";\N
"55865";"2449";"17";"200,00";\N
"55866";"2449";"19";"95,00";\N
"55867";"2449";"20";"30,00";\N
"55868";"2449";"21";"47,50";\N
"55869";"2449";"22";"95,00";\N
"55870";"2449";"23";"700,00";\N
"55885";"2450";"6";"160,00";"0,00"
"55886";"2450";"7";"59,00";"0,00"
"55887";"2450";"8";"190,00";"0,00"
"55888";"2450";"9";"40,00";"0,00"
"55889";"2450";"10";"15,00";"0,00"
"55890";"2450";"11";"199,00";"0,00"
"55891";"2450";"12";"250,00";"0,00"
"55892";"2450";"13";"390,00";"0,00"
"55893";"2450";"14";"390,00";"0,00"
"55894";"2450";"15";"590,00";"0,00"
"55895";"2450";"16";"390,00";"0,00"
"55896";"2450";"17";"200,00";"0,00"
"55897";"2450";"19";"160,00";"0,00"
"55898";"2450";"20";"30,00";"0,00"
"55899";"2450";"21";"47,50";"0,00"
"55900";"2450";"22";"95,00";"0,00"
"55901";"2450";"23";"700,00";"0,00"
"55916";"2450";"24";"150,00";"80,00"
"55917";"2450";"25";"150,00";"80,00"
"55918";"2450";"26";"150,00";"80,00"
"55919";"2450";"27";"150,00";"80,00"
"55920";"2450";"28";"75,00";"40,00"
"55921";"2450";"29";"149,00";"40,00"
"55922";"2451";"6";"95,00";\N
"55923";"2451";"7";"59,00";\N
"55924";"2451";"8";"160,00";\N
"55925";"2451";"9";"40,00";\N
"55926";"2451";"10";"15,00";\N
"55927";"2451";"11";"129,00";\N
"55928";"2451";"12";"190,00";\N
"55929";"2451";"13";"290,00";\N
"55930";"2451";"14";"350,00";\N
"55931";"2451";"15";"450,00";\N
"55932";"2451";"16";"290,00";\N
"55933";"2451";"17";"200,00";\N
"55934";"2451";"19";"95,00";\N
"55935";"2451";"20";"30,00";\N
"55936";"2451";"21";"47,50";\N
"55937";"2451";"22";"95,00";\N
"55938";"2451";"23";"700,00";\N
"55953";"2440";"24";"150,00";"80,00"
"55954";"2440";"25";"150,00";"80,00"
"55955";"2440";"26";"150,00";"80,00"
"55956";"2440";"27";"150,00";"80,00"
"55957";"2440";"28";"75,00";"40,00"
"55958";"2440";"29";"149,00";"40,00"
"55959";"2332";"24";"150,00";"80,00"
"55960";"2332";"25";"150,00";"80,00"
"55961";"2332";"26";"150,00";"80,00"
"55962";"2332";"27";"150,00";"80,00"
"55963";"2332";"28";"75,00";"40,00"
"55964";"2332";"29";"149,00";"40,00"
"55965";"2452";"6";"95,00";\N
"55966";"2452";"7";"59,00";\N
"55967";"2452";"8";"160,00";\N
"55968";"2452";"9";"40,00";\N
"55969";"2452";"10";"15,00";\N
"55970";"2452";"11";"129,00";\N
"55971";"2452";"12";"190,00";\N
"55972";"2452";"13";"290,00";\N
"55973";"2452";"14";"350,00";\N
"55974";"2452";"15";"450,00";\N
"55975";"2452";"16";"290,00";\N
"55976";"2452";"17";"200,00";\N
"55977";"2452";"19";"95,00";\N
"55978";"2452";"20";"30,00";\N
"55979";"2452";"21";"47,50";\N
"55980";"2452";"22";"95,00";\N
"55981";"2452";"23";"700,00";\N
"55996";"2453";"6";"95,00";\N
"55997";"2453";"7";"59,00";\N
"55998";"2453";"8";"160,00";\N
"55999";"2453";"9";"40,00";\N
"56000";"2453";"10";"15,00";\N
"56001";"2453";"11";"129,00";\N
"56002";"2453";"12";"190,00";\N
"56003";"2453";"13";"290,00";\N
"56004";"2453";"14";"350,00";\N
"56005";"2453";"15";"450,00";\N
"56006";"2453";"16";"290,00";\N
"56007";"2453";"17";"200,00";\N
"56008";"2453";"19";"95,00";\N
"56009";"2453";"20";"30,00";\N
"56010";"2453";"21";"47,50";\N
"56011";"2453";"22";"95,00";\N
"56012";"2453";"23";"700,00";\N
"56027";"2454";"6";"79,00";"0,00"
"56028";"2454";"7";"59,00";"0,00"
"56029";"2454";"8";"160,00";"0,00"
"56030";"2454";"9";"40,00";"0,00"
"56031";"2454";"10";"15,00";"0,00"
"56032";"2454";"11";"129,00";"0,00"
"56033";"2454";"12";"190,00";"0,00"
"56034";"2454";"13";"290,00";"0,00"
"56035";"2454";"14";"350,00";"0,00"
"56036";"2454";"15";"450,00";"0,00"
"56037";"2454";"16";"290,00";"0,00"
"56038";"2454";"17";"200,00";"0,00"
"56039";"2454";"19";"79,00";"0,00"
"56040";"2454";"20";"30,00";"0,00"
"56041";"2454";"21";"47,50";"0,00"
"56042";"2454";"22";"79,00";"0,00"
"56043";"2454";"23";"700,00";\N
"56058";"2455";"6";"95,00";\N
"56059";"2455";"7";"59,00";\N
"56060";"2455";"8";"160,00";\N
"56061";"2455";"9";"40,00";\N
"56062";"2455";"10";"15,00";\N
"56063";"2455";"11";"129,00";\N
"56064";"2455";"12";"190,00";\N
"56065";"2455";"13";"290,00";\N
"56066";"2455";"14";"350,00";\N
"56067";"2455";"15";"450,00";\N
"56068";"2455";"16";"290,00";\N
"56069";"2455";"17";"200,00";\N
"56070";"2455";"19";"95,00";\N
"56071";"2455";"20";"30,00";\N
"56072";"2455";"21";"47,50";\N
"56073";"2455";"22";"95,00";\N
"56074";"2455";"23";"700,00";\N
"56089";"2456";"6";"95,00";\N
"56090";"2456";"7";"59,00";\N
"56091";"2456";"8";"160,00";\N
"56092";"2456";"9";"40,00";\N
"56093";"2456";"10";"15,00";\N
"56094";"2456";"11";"129,00";\N
"56095";"2456";"12";"190,00";\N
"56096";"2456";"13";"290,00";\N
"56097";"2456";"14";"350,00";\N
"56098";"2456";"15";"450,00";\N
"56099";"2456";"16";"290,00";\N
"56100";"2456";"17";"200,00";\N
"56101";"2456";"19";"95,00";\N
"56102";"2456";"20";"30,00";\N
"56103";"2456";"21";"47,50";\N
"56104";"2456";"22";"95,00";\N
"56105";"2456";"23";"700,00";\N
"56120";"2457";"6";"95,00";\N
"56121";"2457";"7";"59,00";\N
"56122";"2457";"8";"160,00";\N
"56123";"2457";"9";"40,00";\N
"56124";"2457";"10";"15,00";\N
"56125";"2457";"11";"129,00";\N
"56126";"2457";"12";"190,00";\N
"56127";"2457";"13";"290,00";\N
"56128";"2457";"14";"350,00";\N
"56129";"2457";"15";"450,00";\N
"56130";"2457";"16";"290,00";\N
"56131";"2457";"17";"200,00";\N
"56132";"2457";"19";"95,00";\N
"56133";"2457";"20";"30,00";\N
"56134";"2457";"21";"47,50";\N
"56135";"2457";"22";"95,00";\N
"56136";"2457";"23";"700,00";\N
"56151";"2458";"6";"95,00";\N
"56152";"2458";"7";"59,00";\N
"56153";"2458";"8";"160,00";\N
"56154";"2458";"9";"40,00";\N
"56155";"2458";"10";"15,00";\N
"56156";"2458";"11";"129,00";\N
"56157";"2458";"12";"190,00";\N
"56158";"2458";"13";"290,00";\N
"56159";"2458";"14";"350,00";\N
"56160";"2458";"15";"450,00";\N
"56161";"2458";"16";"290,00";\N
"56162";"2458";"17";"200,00";\N
"56163";"2458";"19";"95,00";\N
"56164";"2458";"20";"30,00";\N
"56165";"2458";"21";"47,50";\N
"56166";"2458";"22";"95,00";\N
"56167";"2458";"23";"700,00";\N
"56182";"2459";"6";"95,00";\N
"56183";"2459";"7";"59,00";\N
"56184";"2459";"8";"160,00";\N
"56185";"2459";"9";"40,00";\N
"56186";"2459";"10";"15,00";\N
"56187";"2459";"11";"129,00";\N
"56188";"2459";"12";"190,00";\N
"56189";"2459";"13";"290,00";\N
"56190";"2459";"14";"350,00";\N
"56191";"2459";"15";"450,00";\N
"56192";"2459";"16";"290,00";\N
"56193";"2459";"17";"200,00";\N
"56194";"2459";"19";"95,00";\N
"56195";"2459";"20";"30,00";\N
"56196";"2459";"21";"47,50";\N
"56197";"2459";"22";"95,00";\N
"56198";"2459";"23";"700,00";\N
"56213";"2460";"6";"95,00";\N
"56214";"2460";"7";"59,00";\N
"56215";"2460";"8";"160,00";\N
"56216";"2460";"9";"40,00";\N
"56217";"2460";"10";"15,00";\N
"56218";"2460";"11";"129,00";\N
"56219";"2460";"12";"190,00";\N
"56220";"2460";"13";"290,00";\N
"56221";"2460";"14";"350,00";\N
"56222";"2460";"15";"450,00";\N
"56223";"2460";"16";"290,00";\N
"56224";"2460";"17";"200,00";\N
"56225";"2460";"19";"95,00";\N
"56226";"2460";"20";"30,00";\N
"56227";"2460";"21";"47,50";\N
"56228";"2460";"22";"95,00";\N
"56229";"2460";"23";"700,00";\N
"56244";"2461";"6";"95,00";\N
"56245";"2461";"7";"59,00";\N
"56246";"2461";"8";"160,00";\N
"56247";"2461";"9";"40,00";\N
"56248";"2461";"10";"15,00";\N
"56249";"2461";"11";"129,00";\N
"56250";"2461";"12";"190,00";\N
"56251";"2461";"13";"290,00";\N
"56252";"2461";"14";"350,00";\N
"56253";"2461";"15";"450,00";\N
"56254";"2461";"16";"290,00";\N
"56255";"2461";"17";"200,00";\N
"56256";"2461";"19";"95,00";\N
"56257";"2461";"20";"30,00";\N
"56258";"2461";"21";"47,50";\N
"56259";"2461";"22";"95,00";\N
"56260";"2461";"23";"700,00";\N
"56275";"2462";"6";"95,00";\N
"56276";"2462";"7";"59,00";\N
"56277";"2462";"8";"160,00";\N
"56278";"2462";"9";"40,00";\N
"56279";"2462";"10";"15,00";\N
"56280";"2462";"11";"129,00";\N
"56281";"2462";"12";"190,00";\N
"56282";"2462";"13";"290,00";\N
"56283";"2462";"14";"350,00";\N
"56284";"2462";"15";"450,00";\N
"56285";"2462";"16";"290,00";\N
"56286";"2462";"17";"200,00";\N
"56287";"2462";"19";"95,00";\N
"56288";"2462";"20";"30,00";\N
"56289";"2462";"21";"47,50";\N
"56290";"2462";"22";"95,00";\N
"56291";"2462";"23";"700,00";\N
"56306";"2463";"6";"79,00";"0,00"
"56307";"2463";"7";"59,00";"0,00"
"56308";"2463";"8";"160,00";"0,00"
"56309";"2463";"9";"40,00";"0,00"
"56310";"2463";"10";"15,00";"0,00"
"56311";"2463";"11";"129,00";"0,00"
"56312";"2463";"12";"190,00";"0,00"
"56313";"2463";"13";"290,00";"0,00"
"56314";"2463";"14";"350,00";"0,00"
"56315";"2463";"15";"450,00";"0,00"
"56316";"2463";"16";"290,00";"0,00"
"56317";"2463";"17";"200,00";"0,00"
"56318";"2463";"19";"79,00";"0,00"
"56319";"2463";"20";"30,00";"0,00"
"56320";"2463";"21";"39,50";"0,00"
"56321";"2463";"22";"79,00";"0,00"
"56322";"2463";"23";"700,00";\N
"56337";"2464";"6";"79,00";"0,00"
"56338";"2464";"7";"59,00";"0,00"
"56339";"2464";"8";"160,00";"0,00"
"56340";"2464";"9";"40,00";"0,00"
"56341";"2464";"10";"15,00";"0,00"
"56342";"2464";"11";"129,00";"0,00"
"56343";"2464";"12";"190,00";"0,00"
"56344";"2464";"13";"290,00";"0,00"
"56345";"2464";"14";"350,00";"0,00"
"56346";"2464";"15";"450,00";"0,00"
"56347";"2464";"16";"290,00";"0,00"
"56348";"2464";"17";"200,00";"0,00"
"56349";"2464";"19";"95,00";"0,00"
"56350";"2464";"20";"30,00";"0,00"
"56351";"2464";"21";"47,50";"0,00"
"56352";"2464";"22";"95,00";"0,00"
"56353";"2464";"23";"700,00";"0,00"
"56368";"2464";"24";"150,00";"80,00"
"56369";"2464";"25";"150,00";"80,00"
"56370";"2464";"26";"150,00";"80,00"
"56371";"2464";"27";"150,00";"80,00"
"56372";"2464";"28";"75,00";"40,00"
"56373";"2464";"29";"149,00";"40,00"
"56374";"2465";"6";"79,00";"0,00"
"56375";"2465";"7";"59,00";"0,00"
"56376";"2465";"8";"160,00";"0,00"
"56377";"2465";"9";"40,00";"0,00"
"56378";"2465";"10";"15,00";"0,00"
"56379";"2465";"11";"129,00";"0,00"
"56380";"2465";"12";"190,00";"0,00"
"56381";"2465";"13";"290,00";"0,00"
"56382";"2465";"14";"350,00";"0,00"
"56383";"2465";"15";"450,00";"0,00"
"56384";"2465";"16";"290,00";"0,00"
"56385";"2465";"17";"200,00";"0,00"
"56386";"2465";"19";"79,00";"0,00"
"56387";"2465";"20";"30,00";"0,00"
"56388";"2465";"21";"39,50";"0,00"
"56389";"2465";"22";"79,00";"0,00"
"56390";"2465";"23";"700,00";\N
"56405";"2466";"6";"95,00";\N
"56406";"2466";"7";"59,00";\N
"56407";"2466";"8";"160,00";\N
"56408";"2466";"9";"40,00";\N
"56409";"2466";"10";"15,00";\N
"56410";"2466";"11";"129,00";\N
"56411";"2466";"12";"190,00";\N
"56412";"2466";"13";"290,00";\N
"56413";"2466";"14";"350,00";\N
"56414";"2466";"15";"450,00";\N
"56415";"2466";"16";"290,00";\N
"56416";"2466";"17";"200,00";\N
"56417";"2466";"19";"95,00";\N
"56418";"2466";"20";"30,00";\N
"56419";"2466";"21";"47,50";\N
"56420";"2466";"22";"95,00";\N
"56421";"2466";"23";"700,00";\N
"56436";"2467";"6";"79,00";"0,00"
"56437";"2467";"7";"59,00";"0,00"
"56438";"2467";"8";"160,00";"0,00"
"56439";"2467";"9";"40,00";"0,00"
"56440";"2467";"10";"15,00";"0,00"
"56441";"2467";"11";"129,00";"0,00"
"56442";"2467";"12";"190,00";"0,00"
"56443";"2467";"13";"290,00";"0,00"
"56444";"2467";"14";"350,00";"0,00"
"56445";"2467";"15";"450,00";"0,00"
"56446";"2467";"16";"290,00";"0,00"
"56447";"2467";"17";"200,00";"0,00"
"56448";"2467";"19";"95,00";"0,00"
"56449";"2467";"20";"30,00";"0,00"
"56450";"2467";"21";"47,50";"0,00"
"56451";"2467";"22";"95,00";"0,00"
"56452";"2467";"23";"700,00";"0,00"
"56467";"2468";"6";"95,00";\N
"56468";"2468";"7";"59,00";\N
"56469";"2468";"8";"160,00";\N
"56470";"2468";"9";"40,00";\N
"56471";"2468";"10";"15,00";\N
"56472";"2468";"11";"129,00";\N
"56473";"2468";"12";"190,00";\N
"56474";"2468";"13";"290,00";\N
"56475";"2468";"14";"350,00";\N
"56476";"2468";"15";"450,00";\N
"56477";"2468";"16";"290,00";\N
"56478";"2468";"17";"200,00";\N
"56479";"2468";"19";"95,00";\N
"56480";"2468";"20";"30,00";\N
"56481";"2468";"21";"47,50";\N
"56482";"2468";"22";"95,00";\N
"56483";"2468";"23";"700,00";\N
"56498";"2469";"6";"95,00";\N
"56499";"2469";"7";"59,00";\N
"56500";"2469";"8";"160,00";\N
"56501";"2469";"9";"40,00";\N
"56502";"2469";"10";"15,00";\N
"56503";"2469";"11";"129,00";\N
"56504";"2469";"12";"190,00";\N
"56505";"2469";"13";"290,00";\N
"56506";"2469";"14";"350,00";\N
"56507";"2469";"15";"450,00";\N
"56508";"2469";"16";"290,00";\N
"56509";"2469";"17";"200,00";\N
"56510";"2469";"19";"95,00";\N
"56511";"2469";"20";"30,00";\N
"56512";"2469";"21";"47,50";\N
"56513";"2469";"22";"95,00";\N
"56514";"2469";"23";"700,00";\N
"56529";"2470";"6";"95,00";\N
"56530";"2470";"7";"59,00";\N
"56531";"2470";"8";"160,00";\N
"56532";"2470";"9";"40,00";\N
"56533";"2470";"10";"15,00";\N
"56534";"2470";"11";"129,00";\N
"56535";"2470";"12";"190,00";\N
"56536";"2470";"13";"290,00";\N
"56537";"2470";"14";"350,00";\N
"56538";"2470";"15";"450,00";\N
"56539";"2470";"16";"290,00";\N
"56540";"2470";"17";"200,00";\N
"56541";"2470";"19";"95,00";\N
"56542";"2470";"20";"30,00";\N
"56543";"2470";"21";"47,50";\N
"56544";"2470";"22";"95,00";\N
"56545";"2470";"23";"700,00";\N
"56560";"2467";"24";"150,00";"80,00"
"56561";"2467";"25";"150,00";"80,00"
"56562";"2467";"26";"150,00";"80,00"
"56563";"2467";"27";"150,00";"80,00"
"56564";"2467";"28";"75,00";"40,00"
"56565";"2467";"29";"149,00";"40,00"
"56566";"725";"24";"150,00";"80,00"
"56567";"725";"25";"150,00";"80,00"
"56568";"725";"26";"150,00";"80,00"
"56569";"725";"27";"150,00";"80,00"
"56570";"725";"28";"75,00";"40,00"
"56571";"725";"29";"149,00";"40,00"
"56572";"2472";"6";"95,00";\N
"56573";"2472";"7";"59,00";\N
"56574";"2472";"8";"160,00";\N
"56575";"2472";"9";"40,00";\N
"56576";"2472";"10";"15,00";\N
"56577";"2472";"11";"129,00";\N
"56578";"2472";"12";"190,00";\N
"56579";"2472";"13";"290,00";\N
